,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,cond_num,grade_num,view_num,bed/bath,avg_fl_space,water_bool,base_bool,renovate_bool,City,Population_x,city_pop,98002,98003,98004,98005,98006,98007,98008,98010,98011,98014,98019,98022,98023,98024,98027,98028,98029,98030,98031,98032,98033,98034,98038,98039,98040,98042,98045,98052,98053,98055,98056,98058,98059,98065,98070,98072,98074,98075,98077,98092,98102,98103,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98122,98125,98126,98133,98136,98144,98146,98148,98155,98166,98168,98177,98178,98188,98198,98199
11041,310000.0,3.0,2.0,1290.0,6150.0,1.0,NO,1290.0,0.0,1950,0,98118,1960.0,6150.0,4,3,0,1.5,1290.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11042,398000.0,5.0,2.5,3004.0,5700.0,2.0,NO,3004.0,0.0,2006,0,98030,2665.0,5700.0,2,5,2,2.0,1502.0,0,0,0,Kent,33769,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11043,625000.0,4.0,2.25,2070.0,7200.0,1.0,NO,1390.0,680.0,1977,0,98033,2110.0,8400.0,2,4,0,1.7777777777777777,1390.0,0,1,0,Kirkland,34338,74745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11044,1010000.0,5.0,3.25,4050.0,35600.0,2.0,NO,4050.0,0.0,1990,0,98006,4770.0,33880.0,2,4,0,1.5384615384615385,2025.0,0,0,0,Bellevue,36364,131324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11045,435000.0,2.0,1.0,960.0,6250.0,1.0,NO,740.0,220.0,1940,0,98126,1090.0,6000.0,2,3,0,2.0,740.0,0,1,0,Seattle,20698,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11046,250000.0,3.0,2.25,1900.0,9990.0,1.0,NO,1300.0,600.0,1961,0,98003,1900.0,9990.0,2,4,0,1.3333333333333333,1300.0,0,1,0,Federal Way,44151,91661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11047,790000.0,4.0,3.5,2720.0,3000.0,2.0,NO,2250.0,470.0,2014,0,98136,1600.0,4600.0,2,4,0,1.1428571428571428,1125.0,0,1,0,Seattle,14770,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11048,1680000.0,5.0,5.25,4830.0,18707.0,2.0,NO,3930.0,900.0,1952,1998,98040,2880.0,10520.0,2,5,0,0.9523809523809523,1965.0,0,1,1,Mercer Island,22699,22699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11049,250000.0,4.0,2.75,1920.0,7102.0,1.0,NO,1130.0,790.0,1992,0,98106,1830.0,6440.0,2,4,0,1.4545454545454546,1130.0,0,1,0,Seattle,22873,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11050,1120000.0,5.0,1.5,2540.0,6660.0,2.0,NO,2340.0,200.0,1954,0,98136,2460.0,9000.0,2,6,0,3.3333333333333335,1170.0,0,1,0,Seattle,14770,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11051,383900.0,3.0,1.5,1600.0,8040.0,1.0,NO,1050.0,550.0,1965,0,98133,1810.0,7819.0,4,4,0,2.0,1050.0,0,1,0,Seattle,44555,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11052,330000.0,4.0,2.5,2210.0,5929.0,2.0,NO,2210.0,0.0,2004,0,98042,2200.0,5901.0,3,4,0,1.6,1105.0,0,0,0,Kent,43673,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11053,624000.0,3.0,2.5,2510.0,47044.0,1.0,NO,1910.0,600.0,1975,0,98072,2510.0,42803.0,3,5,0,1.2,1910.0,0,1,0,Woodinville,22312,35897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11054,383000.0,5.0,2.0,2280.0,5750.0,1.0,NO,1140.0,1140.0,1951,0,98116,1780.0,5750.0,3,4,0,2.5,1140.0,0,1,0,Seattle,22241,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11055,687000.0,4.0,3.25,4400.0,186846.0,2.0,NO,4400.0,0.0,1993,0,98022,2280.0,186846.0,2,6,0,1.2307692307692308,2200.0,0,0,0,Enumclaw,20987,20987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11056,558000.0,4.0,3.25,3160.0,8876.0,2.0,NO,2460.0,700.0,1997,0,98056,2900.0,10000.0,2,5,0,1.2307692307692308,1230.0,0,1,0,Renton,32489,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11057,275000.0,3.0,2.0,1380.0,3500.0,2.0,NO,1380.0,0.0,1971,0,98118,1620.0,3900.0,3,3,0,1.5,690.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11058,275000.0,3.0,2.5,1870.0,6821.0,2.0,NO,1870.0,0.0,1989,0,98023,1970.0,6821.0,2,4,0,1.2,935.0,0,0,0,Federal Way,47510,91661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11059,342500.0,2.0,1.75,1210.0,7507.0,1.0,NO,1210.0,0.0,1982,0,98034,1840.0,7500.0,2,3,0,1.1428571428571428,1210.0,0,0,0,Kirkland,40407,74745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11060,190000.0,3.0,1.75,1350.0,7370.0,1.0,NO,1350.0,0.0,1912,0,98118,1440.0,6000.0,2,4,0,1.7142857142857142,1350.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11061,275000.0,4.0,1.75,1680.0,19405.0,1.0,NO,1560.0,120.0,1959,0,98055,2000.0,12900.0,2,3,0,2.2857142857142856,1560.0,0,1,0,Renton,21904,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062,370000.0,3.0,2.75,2120.0,7650.0,1.0,NO,2120.0,0.0,1958,0,98056,1180.0,7650.0,2,4,0,1.0909090909090908,2120.0,0,0,0,Renton,32489,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063,227000.0,2.0,1.0,1040.0,9100.0,1.0,NO,1040.0,0.0,1937,0,98133,1950.0,13228.0,2,4,0,2.0,1040.0,0,0,0,Seattle,44555,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11064,260000.0,2.0,1.0,1410.0,5650.0,1.0,NO,1410.0,0.0,1918,0,98118,1430.0,5650.0,3,7,0,2.0,940.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11066,605000.0,4.0,1.75,3280.0,35160.0,1.0,NO,2080.0,1200.0,1976,0,98053,2510.0,31331.0,3,4,0,2.2857142857142856,2080.0,0,1,0,Redmond,18784,77226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11067,329950.0,3.0,2.25,2070.0,7995.0,1.0,NO,1350.0,720.0,1987,0,98031,1620.0,6799.0,3,4,0,1.3333333333333333,1350.0,0,1,0,Kent,36581,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11068,220000.0,3.0,2.25,1470.0,7518.0,1.0,NO,1160.0,310.0,1985,0,98003,1720.0,8300.0,3,4,0,1.3333333333333333,1160.0,0,1,0,Federal Way,44151,91661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11069,723000.0,4.0,2.25,2430.0,4748.0,1.0,NO,1630.0,800.0,1928,0,98116,2430.0,4748.0,2,4,0,1.7777777777777777,1086.6666666666667,0,1,0,Seattle,22241,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11070,249950.0,5.0,2.0,1730.0,7375.0,1.0,NO,1730.0,0.0,1944,0,98178,1550.0,7125.0,2,5,1,2.5,1730.0,0,0,0,Seattle,24092,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11071,390000.0,5.0,1.75,2290.0,7900.0,1.0,NO,1190.0,1100.0,1965,0,98133,1870.0,8250.0,2,4,0,2.857142857142857,1190.0,0,1,0,Seattle,44555,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11072,590000.0,4.0,2.5,3220.0,7875.0,1.0,NO,3220.0,0.0,1966,0,98008,1600.0,7875.0,2,7,0,1.6,2146.6666666666665,0,0,0,Bellevue,24411,131324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11073,292000.0,4.0,1.75,2130.0,11097.0,1.0,NO,1370.0,760.0,1952,0,98166,1850.0,11097.0,2,8,0,2.2857142857142856,1370.0,0,1,0,Seattle,20301,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11074,506000.0,3.0,2.5,2100.0,213008.0,1.0,NO,2100.0,0.0,1990,0,98092,1330.0,214315.0,2,5,0,1.2,2100.0,0,0,0,Auburn,39816,103374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11075,907500.0,4.0,2.5,2770.0,8642.0,2.0,NO,2770.0,0.0,1987,0,98007,2670.0,9000.0,4,4,0,1.6,1385.0,0,0,0,Bellevue,24889,131324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11076,319500.0,4.0,2.75,2500.0,5100.0,1.0,NO,1420.0,1080.0,1907,0,98108,1430.0,5100.0,4,3,0,1.4545454545454546,946.6666666666666,0,1,0,Seattle,22374,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11077,237000.0,3.0,1.0,1130.0,10650.0,1.0,NO,1130.0,0.0,1954,0,98188,1320.0,10650.0,2,5,4,3.0,1130.0,0,0,0,Seattle,23111,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11078,235000.0,5.0,1.0,1500.0,9282.0,1.0,NO,1500.0,0.0,1966,0,98168,1520.0,9639.0,2,7,0,5.0,1000.0,0,0,0,Seattle,33734,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11079,259950.0,2.0,1.0,790.0,8100.0,1.0,NO,790.0,0.0,1947,0,98125,1420.0,8100.0,2,9,4,2.0,790.0,0,0,0,Seattle,37081,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11080,455000.0,2.0,1.5,1260.0,5100.0,1.0,NO,1260.0,0.0,1941,0,98115,1640.0,5100.0,2,5,0,1.3333333333333333,1260.0,0,0,0,Seattle,46206,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11081,675000.0,4.0,2.5,2420.0,18470.0,1.0,NO,920.0,1500.0,1968,0,98005,2690.0,13800.0,2,7,0,1.6,920.0,0,1,0,Bellevue,17714,131324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11082,368000.0,4.0,2.5,2689.0,5724.0,2.0,NO,2689.0,0.0,2006,0,98030,2665.0,5700.0,4,6,3,1.6,1344.5,0,0,0,Kent,33769,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11083,599995.0,3.0,1.0,1620.0,3000.0,1.0,NO,1620.0,0.0,1928,0,98103,1420.0,3060.0,2,6,0,3.0,1080.0,0,0,0,Seattle,45911,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11084,252000.0,4.0,1.75,1940.0,13370.0,1.0,NO,1940.0,0.0,1974,0,98023,2405.0,11769.0,2,6,0,2.2857142857142856,1940.0,0,0,0,Federal Way,47510,91661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11085,910000.0,3.0,3.5,3020.0,4082.0,2.0,NO,2080.0,940.0,1954,2004,98199,2060.0,5102.0,2,5,0,0.8571428571428571,1040.0,0,1,1,Seattle,19686,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11086,400000.0,3.0,2.25,2140.0,11266.0,2.0,NO,2140.0,0.0,1986,0,98019,2000.0,14174.0,2,6,0,1.3333333333333333,1070.0,0,0,0,Duvall,10725,10725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11087,210000.0,5.0,2.0,2050.0,10200.0,1.0,NO,1430.0,620.0,1956,0,98198,1940.0,8625.0,2,4,0,2.5,1430.0,0,1,0,Seattle,34584,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11088,475000.0,5.0,2.0,2050.0,10200.0,1.0,NO,1430.0,620.0,1956,0,98198,1940.0,8625.0,2,6,0,2.5,1430.0,0,1,0,Seattle,34584,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11089,355900.0,3.0,2.5,2090.0,3821.0,2.0,NO,2090.0,0.0,2008,0,98038,2040.0,4200.0,2,3,0,1.2,1045.0,0,0,0,Maple Valley,31171,31171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090,420000.0,3.0,2.25,2520.0,26943.0,1.0,NO,1760.0,760.0,1977,0,98028,2300.0,10004.0,3,4,0,1.3333333333333333,1760.0,0,1,0,Kenmore,20419,20419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11091,710000.0,4.0,2.5,2630.0,8580.0,1.0,NO,1700.0,930.0,1977,0,98005,2430.0,10240.0,0,1,0,1.6,1700.0,0,1,0,Bellevue,17714,131324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092,518000.0,4.0,1.75,2560.0,15000.0,1.0,NO,1880.0,680.0,1974,0,98075,2210.0,15150.0,2,6,0,2.2857142857142856,1880.0,0,1,0,Sammamish,20715,46463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,375000.0,3.0,1.0,1200.0,5404.0,1.0,NO,1200.0,0.0,1937,0,98117,1200.0,5987.0,2,5,0,3.0,1200.0,0,0,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11094,585000.0,3.0,1.75,2170.0,153767.0,1.0,NO,2170.0,0.0,1976,0,98042,2840.0,49500.0,2,4,0,1.7142857142857142,2170.0,0,0,0,Kent,43673,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11095,500000.0,4.0,2.0,1980.0,4500.0,2.0,NO,1980.0,0.0,1910,0,98107,1550.0,2541.0,3,4,0,2.0,990.0,0,0,0,Seattle,21147,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11096,1720000.0,4.0,2.5,3070.0,7207.0,2.0,NO,2670.0,400.0,1927,0,98112,3190.0,7523.0,2,6,0,1.6,1335.0,0,1,0,Seattle,21077,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11097,1680000.0,5.0,3.5,5170.0,7197.0,3.0,YES,3520.0,1650.0,1998,0,98155,3020.0,12880.0,2,6,0,1.4285714285714286,1173.3333333333333,1,1,0,Seattle,32778,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11098,345000.0,3.0,2.25,1690.0,14615.0,2.0,NO,1690.0,0.0,1979,0,98045,1390.0,11360.0,2,6,0,1.3333333333333333,845.0,0,0,0,North Bend,13888,13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,390000.0,3.0,1.5,1180.0,7700.0,1.0,NO,1180.0,0.0,1959,0,98007,1510.0,8800.0,2,5,0,2.0,1180.0,0,0,0,Bellevue,24889,131324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
